Datetime,Watts
22-12-2021 - 12:03:13.002,27
22-12-2021 - 12:03:13.012,27
22-12-2021 - 12:03:13.020,27
22-12-2021 - 12:03:13.028,26
22-12-2021 - 12:03:13.033,27
22-12-2021 - 12:03:13.040,26
22-12-2021 - 12:03:13.048,26
22-12-2021 - 12:03:13.056,27
22-12-2021 - 12:03:13.065,27
22-12-2021 - 12:03:13.068,26
22-12-2021 - 12:03:13.077,27
22-12-2021 - 12:03:13.085,26
22-12-2021 - 12:03:13.093,26
22-12-2021 - 12:03:13.098,26
22-12-2021 - 12:03:13.106,26
22-12-2021 - 12:03:13.113,26
22-12-2021 - 12:03:13.121,26
22-12-2021 - 12:03:13.130,26
22-12-2021 - 12:03:13.135,26
22-12-2021 - 12:03:13.142,26
22-12-2021 - 12:03:13.151,26
22-12-2021 - 12:03:13.158,26
22-12-2021 - 12:03:13.165,26
22-12-2021 - 12:03:13.171,25
22-12-2021 - 12:03:13.180,25
22-12-2021 - 12:03:13.187,25
22-12-2021 - 12:03:13.196,25
22-12-2021 - 12:03:13.200,25
22-12-2021 - 12:03:13.208,25
22-12-2021 - 12:03:13.216,25
22-12-2021 - 12:03:13.225,25
22-12-2021 - 12:03:13.230,25
22-12-2021 - 12:03:13.237,25
22-12-2021 - 12:03:13.245,25
22-12-2021 - 12:03:13.252,25
22-12-2021 - 12:03:13.261,25
22-12-2021 - 12:03:13.265,25
22-12-2021 - 12:03:13.273,25
22-12-2021 - 12:03:13.281,25
22-12-2021 - 12:03:13.289,25
22-12-2021 - 12:03:13.295,25
22-12-2021 - 12:03:13.302,25
22-12-2021 - 12:03:13.311,25
22-12-2021 - 12:03:13.319,25
22-12-2021 - 12:03:13.336,25
22-12-2021 - 12:03:13.343,24
22-12-2021 - 12:03:13.348,24
22-12-2021 - 12:03:13.352,24
22-12-2021 - 12:03:13.355,24
22-12-2021 - 12:03:13.360,24
22-12-2021 - 12:03:13.368,24
22-12-2021 - 12:03:13.375,24
22-12-2021 - 12:03:13.384,24
22-12-2021 - 12:03:13.393,24
22-12-2021 - 12:03:13.398,24
22-12-2021 - 12:03:13.404,24
22-12-2021 - 12:03:13.412,24
22-12-2021 - 12:03:13.421,24
22-12-2021 - 12:03:13.429,24
22-12-2021 - 12:03:13.433,24
22-12-2021 - 12:03:13.441,24
22-12-2021 - 12:03:13.450,24
22-12-2021 - 12:03:13.458,24
22-12-2021 - 12:03:13.465,24
22-12-2021 - 12:03:13.470,24
22-12-2021 - 12:03:13.480,24
22-12-2021 - 12:03:13.487,24
22-12-2021 - 12:03:13.490,24
22-12-2021 - 12:03:13.499,24
22-12-2021 - 12:03:13.507,24
22-12-2021 - 12:03:13.515,25
22-12-2021 - 12:03:13.523,24
22-12-2021 - 12:03:13.528,24
22-12-2021 - 12:03:13.535,24
22-12-2021 - 12:03:13.543,24
22-12-2021 - 12:03:13.552,24
22-12-2021 - 12:03:13.569,24
22-12-2021 - 12:03:13.575,24
22-12-2021 - 12:03:13.580,24
22-12-2021 - 12:03:13.583,24
22-12-2021 - 12:03:13.589,24
22-12-2021 - 12:03:13.594,24
22-12-2021 - 12:03:13.601,24
22-12-2021 - 12:03:13.609,24
22-12-2021 - 12:03:13.618,24
22-12-2021 - 12:03:13.626,24
22-12-2021 - 12:03:13.631,24
22-12-2021 - 12:03:13.638,24
22-12-2021 - 12:03:13.646,24
22-12-2021 - 12:03:13.655,24
22-12-2021 - 12:03:13.658,24
22-12-2021 - 12:03:13.667,24
22-12-2021 - 12:03:13.675,24
22-12-2021 - 12:03:13.683,24
22-12-2021 - 12:03:13.692,24
22-12-2021 - 12:03:13.698,24
22-12-2021 - 12:03:13.703,24
22-12-2021 - 12:03:13.712,24
22-12-2021 - 12:03:13.720,24
22-12-2021 - 12:03:13.724,24
22-12-2021 - 12:03:13.732,24
22-12-2021 - 12:03:13.749,24
22-12-2021 - 12:03:13.753,24
22-12-2021 - 12:03:13.763,24
22-12-2021 - 12:03:13.767,24
22-12-2021 - 12:03:13.771,24
22-12-2021 - 12:03:13.777,24
22-12-2021 - 12:03:13.786,24
22-12-2021 - 12:03:13.790,24
22-12-2021 - 12:03:13.798,24
22-12-2021 - 12:03:13.806,24
22-12-2021 - 12:03:13.814,24
22-12-2021 - 12:03:13.821,24
22-12-2021 - 12:03:13.827,24
22-12-2021 - 12:03:13.835,23
22-12-2021 - 12:03:13.847,23
22-12-2021 - 12:03:13.851,23
22-12-2021 - 12:03:13.855,23
22-12-2021 - 12:03:13.863,23
22-12-2021 - 12:03:13.872,23
22-12-2021 - 12:03:13.880,23
22-12-2021 - 12:03:13.888,23
22-12-2021 - 12:03:13.896,23
22-12-2021 - 12:03:13.900,22
22-12-2021 - 12:03:13.909,22
22-12-2021 - 12:03:13.917,22
22-12-2021 - 12:03:13.921,22
22-12-2021 - 12:03:13.929,22
22-12-2021 - 12:03:13.937,22
22-12-2021 - 12:03:13.945,22
22-12-2021 - 12:03:13.953,22
22-12-2021 - 12:03:13.958,22
22-12-2021 - 12:03:13.965,22
22-12-2021 - 12:03:13.974,22
22-12-2021 - 12:03:13.982,22
22-12-2021 - 12:03:13.985,22
22-12-2021 - 12:03:13.995,22
22-12-2021 - 12:03:14.003,22
22-12-2021 - 12:03:14.011,22
22-12-2021 - 12:03:14.019,22
22-12-2021 - 12:03:14.024,22
22-12-2021 - 12:03:14.035,21
22-12-2021 - 12:03:14.039,21
22-12-2021 - 12:03:14.048,22
22-12-2021 - 12:03:14.065,21
22-12-2021 - 12:03:14.073,21
22-12-2021 - 12:03:14.081,22
22-12-2021 - 12:03:14.085,22
22-12-2021 - 12:03:14.090,22
22-12-2021 - 12:03:14.094,22
22-12-2021 - 12:03:14.099,22
22-12-2021 - 12:03:14.105,22
22-12-2021 - 12:03:14.113,22
22-12-2021 - 12:03:14.118,22
22-12-2021 - 12:03:14.126,22
22-12-2021 - 12:03:14.134,22
22-12-2021 - 12:03:14.141,22
22-12-2021 - 12:03:14.150,22
22-12-2021 - 12:03:14.169,22
22-12-2021 - 12:03:14.174,22
22-12-2021 - 12:03:14.179,22
22-12-2021 - 12:03:14.183,22
22-12-2021 - 12:03:14.187,22
22-12-2021 - 12:03:14.190,22
22-12-2021 - 12:03:14.199,22
22-12-2021 - 12:03:14.207,22
22-12-2021 - 12:03:14.215,23
22-12-2021 - 12:03:14.219,23
22-12-2021 - 12:03:14.228,23
22-12-2021 - 12:03:14.236,23
22-12-2021 - 12:03:14.244,23
22-12-2021 - 12:03:14.249,23
22-12-2021 - 12:03:14.256,23
22-12-2021 - 12:03:14.265,23
22-12-2021 - 12:03:14.272,23
22-12-2021 - 12:03:14.281,23
22-12-2021 - 12:03:14.285,23
22-12-2021 - 12:03:14.301,23
22-12-2021 - 12:03:14.307,23
22-12-2021 - 12:03:14.314,23
22-12-2021 - 12:03:14.318,23
22-12-2021 - 12:03:14.322,24
22-12-2021 - 12:03:14.330,24
22-12-2021 - 12:03:14.338,24
22-12-2021 - 12:03:14.347,23
22-12-2021 - 12:03:14.351,24
22-12-2021 - 12:03:14.359,24
22-12-2021 - 12:03:14.367,24
22-12-2021 - 12:03:14.375,24
22-12-2021 - 12:03:14.383,24
22-12-2021 - 12:03:14.387,24
22-12-2021 - 12:03:14.406,24
22-12-2021 - 12:03:14.412,24
22-12-2021 - 12:03:14.415,24
22-12-2021 - 12:03:14.419,25
22-12-2021 - 12:03:14.424,24
22-12-2021 - 12:03:14.432,24
22-12-2021 - 12:03:14.440,24
22-12-2021 - 12:03:14.449,25
22-12-2021 - 12:03:14.453,25
22-12-2021 - 12:03:14.461,25
22-12-2021 - 12:03:14.469,25
22-12-2021 - 12:03:14.477,25
22-12-2021 - 12:03:14.482,25
22-12-2021 - 12:03:14.490,25
22-12-2021 - 12:03:14.498,25
22-12-2021 - 12:03:14.506,25
22-12-2021 - 12:03:14.515,25
22-12-2021 - 12:03:14.519,25
22-12-2021 - 12:03:14.526,25
22-12-2021 - 12:03:14.535,25
22-12-2021 - 12:03:14.543,25
22-12-2021 - 12:03:14.548,25
22-12-2021 - 12:03:14.555,25
22-12-2021 - 12:03:14.563,25
22-12-2021 - 12:03:14.572,25
22-12-2021 - 12:03:14.579,25
22-12-2021 - 12:03:14.584,25
22-12-2021 - 12:03:14.592,25
22-12-2021 - 12:03:14.600,25
22-12-2021 - 12:03:14.609,25
22-12-2021 - 12:03:14.614,25
22-12-2021 - 12:03:14.621,25
22-12-2021 - 12:03:14.629,26
22-12-2021 - 12:03:14.637,26
22-12-2021 - 12:03:14.645,26
22-12-2021 - 12:03:14.649,27
22-12-2021 - 12:03:14.658,27
22-12-2021 - 12:03:14.666,27
22-12-2021 - 12:03:14.674,27
22-12-2021 - 12:03:14.678,27
22-12-2021 - 12:03:14.687,27
22-12-2021 - 12:03:14.695,27
22-12-2021 - 12:03:14.702,28
22-12-2021 - 12:03:14.720,28
22-12-2021 - 12:03:14.726,28
22-12-2021 - 12:03:14.730,28
22-12-2021 - 12:03:14.733,28
22-12-2021 - 12:03:14.740,28
22-12-2021 - 12:03:14.745,28
22-12-2021 - 12:03:14.751,28
22-12-2021 - 12:03:14.760,28
22-12-2021 - 12:03:14.769,28
22-12-2021 - 12:03:14.777,28
22-12-2021 - 12:03:14.781,28
22-12-2021 - 12:03:14.788,28
22-12-2021 - 12:03:14.796,28
22-12-2021 - 12:03:14.805,28
22-12-2021 - 12:03:14.813,28
22-12-2021 - 12:03:14.818,28
22-12-2021 - 12:03:14.826,28
22-12-2021 - 12:03:14.834,28
22-12-2021 - 12:03:14.842,28
22-12-2021 - 12:03:14.848,28
22-12-2021 - 12:03:14.854,28
22-12-2021 - 12:03:14.867,29
22-12-2021 - 12:03:14.870,29
22-12-2021 - 12:03:14.876,29
22-12-2021 - 12:03:14.883,29
22-12-2021 - 12:03:14.891,29
22-12-2021 - 12:03:14.899,30
22-12-2021 - 12:03:14.908,30
22-12-2021 - 12:03:14.914,30
22-12-2021 - 12:03:14.920,30
22-12-2021 - 12:03:14.928,31
22-12-2021 - 12:03:14.936,31
22-12-2021 - 12:03:14.944,31
22-12-2021 - 12:03:14.949,31
22-12-2021 - 12:03:14.956,31
22-12-2021 - 12:03:14.964,31
22-12-2021 - 12:03:14.972,31
22-12-2021 - 12:03:14.979,31
22-12-2021 - 12:03:14.985,31
22-12-2021 - 12:03:14.994,31
22-12-2021 - 12:03:15.002,32
22-12-2021 - 12:03:15.010,32
22-12-2021 - 12:03:15.015,32
22-12-2021 - 12:03:15.022,33
22-12-2021 - 12:03:15.031,33
22-12-2021 - 12:03:15.039,33
22-12-2021 - 12:03:15.045,33
22-12-2021 - 12:03:15.051,34
22-12-2021 - 12:03:15.059,34
22-12-2021 - 12:03:15.068,34
22-12-2021 - 12:03:15.076,34
22-12-2021 - 12:03:15.082,34
22-12-2021 - 12:03:15.088,34
22-12-2021 - 12:03:15.096,34
22-12-2021 - 12:03:15.104,34
22-12-2021 - 12:03:15.109,34
22-12-2021 - 12:03:15.117,35
22-12-2021 - 12:03:15.134,35
22-12-2021 - 12:03:15.138,35
22-12-2021 - 12:03:15.143,35
22-12-2021 - 12:03:15.147,35
22-12-2021 - 12:03:15.153,35
22-12-2021 - 12:03:15.161,36
22-12-2021 - 12:03:15.169,36
22-12-2021 - 12:03:15.174,36
22-12-2021 - 12:03:15.182,36
22-12-2021 - 12:03:15.191,36
22-12-2021 - 12:03:15.198,37
22-12-2021 - 12:03:15.207,37
22-12-2021 - 12:03:15.213,37
22-12-2021 - 12:03:15.219,37
22-12-2021 - 12:03:15.229,38
22-12-2021 - 12:03:15.234,38
22-12-2021 - 12:03:15.239,38
22-12-2021 - 12:03:15.248,38
22-12-2021 - 12:03:15.256,38
22-12-2021 - 12:03:15.263,38
22-12-2021 - 12:03:15.272,38
22-12-2021 - 12:03:15.278,38
22-12-2021 - 12:03:15.285,38
22-12-2021 - 12:03:15.292,38
22-12-2021 - 12:03:15.301,39
22-12-2021 - 12:03:15.306,39
22-12-2021 - 12:03:15.312,39
22-12-2021 - 12:03:15.321,38
22-12-2021 - 12:03:15.330,39
22-12-2021 - 12:03:15.337,39
22-12-2021 - 12:03:15.343,39
22-12-2021 - 12:03:15.350,39
22-12-2021 - 12:03:15.358,39
22-12-2021 - 12:03:15.366,39
22-12-2021 - 12:03:15.370,39
22-12-2021 - 12:03:15.379,39
22-12-2021 - 12:03:15.387,39
22-12-2021 - 12:03:15.395,39
22-12-2021 - 12:03:15.403,39
22-12-2021 - 12:03:15.409,39
22-12-2021 - 12:03:15.415,39
22-12-2021 - 12:03:15.423,39
22-12-2021 - 12:03:15.432,39
22-12-2021 - 12:03:15.436,39
22-12-2021 - 12:03:15.444,39
22-12-2021 - 12:03:15.452,39
22-12-2021 - 12:03:15.461,39
22-12-2021 - 12:03:15.468,39
22-12-2021 - 12:03:15.472,39
22-12-2021 - 12:03:15.481,38
22-12-2021 - 12:03:15.490,38
22-12-2021 - 12:03:15.497,38
22-12-2021 - 12:03:15.501,38
22-12-2021 - 12:03:15.510,38
22-12-2021 - 12:03:15.518,38
22-12-2021 - 12:03:15.526,38
22-12-2021 - 12:03:15.535,38
22-12-2021 - 12:03:15.551,38
22-12-2021 - 12:03:15.558,37
22-12-2021 - 12:03:15.564,37
22-12-2021 - 12:03:15.568,37
22-12-2021 - 12:03:15.572,37
22-12-2021 - 12:03:15.576,37
22-12-2021 - 12:03:15.584,37
22-12-2021 - 12:03:15.592,37
22-12-2021 - 12:03:15.600,37
22-12-2021 - 12:03:15.604,37
22-12-2021 - 12:03:15.612,36
22-12-2021 - 12:03:15.621,37
22-12-2021 - 12:03:15.629,37
22-12-2021 - 12:03:15.637,37
22-12-2021 - 12:03:15.647,36
22-12-2021 - 12:03:15.651,36
22-12-2021 - 12:03:15.657,36
22-12-2021 - 12:03:15.666,36
22-12-2021 - 12:03:15.670,36
22-12-2021 - 12:03:15.678,36
22-12-2021 - 12:03:15.686,36
22-12-2021 - 12:03:15.696,36
22-12-2021 - 12:03:15.702,35
22-12-2021 - 12:03:15.706,36
22-12-2021 - 12:03:15.715,35
22-12-2021 - 12:03:15.722,35
22-12-2021 - 12:03:15.731,35
22-12-2021 - 12:03:15.735,35
22-12-2021 - 12:03:15.743,35
22-12-2021 - 12:03:15.751,35
22-12-2021 - 12:03:15.759,35
22-12-2021 - 12:03:15.767,35
22-12-2021 - 12:03:15.772,35
22-12-2021 - 12:03:15.780,34
22-12-2021 - 12:03:15.789,34
22-12-2021 - 12:03:15.796,34
22-12-2021 - 12:03:15.801,34
22-12-2021 - 12:03:15.808,34
22-12-2021 - 12:03:15.817,34
22-12-2021 - 12:03:15.825,34
22-12-2021 - 12:03:15.833,34
22-12-2021 - 12:03:15.837,34
22-12-2021 - 12:03:15.846,34
22-12-2021 - 12:03:15.854,34
22-12-2021 - 12:03:15.862,33
22-12-2021 - 12:03:15.866,33
22-12-2021 - 12:03:15.874,33
22-12-2021 - 12:03:15.882,33
22-12-2021 - 12:03:15.891,33
22-12-2021 - 12:03:15.899,33
22-12-2021 - 12:03:15.902,33
22-12-2021 - 12:03:15.911,33
22-12-2021 - 12:03:15.920,33
22-12-2021 - 12:03:15.927,32
22-12-2021 - 12:03:15.931,32
22-12-2021 - 12:03:15.940,32
22-12-2021 - 12:03:15.948,32
22-12-2021 - 12:03:15.962,32
22-12-2021 - 12:03:15.967,32
22-12-2021 - 12:03:15.978,32
22-12-2021 - 12:03:15.984,32
22-12-2021 - 12:03:15.988,32
22-12-2021 - 12:03:15.993,32
22-12-2021 - 12:03:15.998,31
22-12-2021 - 12:03:16.005,31
22-12-2021 - 12:03:16.013,31
22-12-2021 - 12:03:16.022,31
22-12-2021 - 12:03:16.030,31
22-12-2021 - 12:03:16.033,31
22-12-2021 - 12:03:16.042,31
22-12-2021 - 12:03:16.051,31
22-12-2021 - 12:03:16.062,31
22-12-2021 - 12:03:16.068,30
22-12-2021 - 12:03:16.072,30
22-12-2021 - 12:03:16.079,30
22-12-2021 - 12:03:16.087,30
22-12-2021 - 12:03:16.095,30
22-12-2021 - 12:03:16.099,30
22-12-2021 - 12:03:16.108,30
22-12-2021 - 12:03:16.116,30
22-12-2021 - 12:03:16.124,30
22-12-2021 - 12:03:16.130,29
22-12-2021 - 12:03:16.136,29
22-12-2021 - 12:03:16.145,29
22-12-2021 - 12:03:16.152,29
22-12-2021 - 12:03:16.161,29
22-12-2021 - 12:03:16.166,29
22-12-2021 - 12:03:16.173,29
22-12-2021 - 12:03:16.182,29
22-12-2021 - 12:03:16.190,29
22-12-2021 - 12:03:16.198,29
22-12-2021 - 12:03:16.202,29
22-12-2021 - 12:03:16.210,29
22-12-2021 - 12:03:16.218,29
22-12-2021 - 12:03:16.227,29
22-12-2021 - 12:03:16.232,28
22-12-2021 - 12:03:16.239,28
22-12-2021 - 12:03:16.250,28
22-12-2021 - 12:03:16.255,28
22-12-2021 - 12:03:16.263,28
22-12-2021 - 12:03:16.267,28
22-12-2021 - 12:03:16.276,28
22-12-2021 - 12:03:16.284,28
22-12-2021 - 12:03:16.292,28
22-12-2021 - 12:03:16.296,28
22-12-2021 - 12:03:16.304,27
22-12-2021 - 12:03:16.313,27
22-12-2021 - 12:03:16.321,27
22-12-2021 - 12:03:16.329,28
22-12-2021 - 12:03:16.333,28
22-12-2021 - 12:03:16.341,28
22-12-2021 - 12:03:16.350,28
22-12-2021 - 12:03:16.358,27
22-12-2021 - 12:03:16.362,28
22-12-2021 - 12:03:16.374,28
22-12-2021 - 12:03:16.379,28
22-12-2021 - 12:03:16.386,28
22-12-2021 - 12:03:16.394,28
22-12-2021 - 12:03:16.398,28
22-12-2021 - 12:03:16.407,28
22-12-2021 - 12:03:16.415,28
22-12-2021 - 12:03:16.423,28
22-12-2021 - 12:03:16.428,28
22-12-2021 - 12:03:16.435,28
22-12-2021 - 12:03:16.443,28
22-12-2021 - 12:03:16.452,28
22-12-2021 - 12:03:16.460,28
22-12-2021 - 12:03:16.464,29
22-12-2021 - 12:03:16.472,28
22-12-2021 - 12:03:16.480,28
22-12-2021 - 12:03:16.489,29
22-12-2021 - 12:03:16.494,29
22-12-2021 - 12:03:16.500,29
22-12-2021 - 12:03:16.509,29
22-12-2021 - 12:03:16.517,30
22-12-2021 - 12:03:16.527,30
22-12-2021 - 12:03:16.531,31
22-12-2021 - 12:03:16.537,32
22-12-2021 - 12:03:16.546,32
22-12-2021 - 12:03:16.554,33
22-12-2021 - 12:03:16.559,33
22-12-2021 - 12:03:16.567,34
22-12-2021 - 12:03:16.575,34
22-12-2021 - 12:03:16.583,35
22-12-2021 - 12:03:16.591,35
22-12-2021 - 12:03:16.597,36
22-12-2021 - 12:03:16.603,123
22-12-2021 - 12:03:16.611,218
22-12-2021 - 12:03:16.620,309
22-12-2021 - 12:03:16.628,397
22-12-2021 - 12:03:16.640,482
22-12-2021 - 12:03:16.648,564
22-12-2021 - 12:03:16.666,644
22-12-2021 - 12:03:16.671,721
22-12-2021 - 12:03:16.677,795
22-12-2021 - 12:03:16.681,867
22-12-2021 - 12:03:16.689,936
22-12-2021 - 12:03:16.698,1002
22-12-2021 - 12:03:16.705,1074
22-12-2021 - 12:03:16.718,1141
22-12-2021 - 12:03:16.726,1206
22-12-2021 - 12:03:16.734,1267
22-12-2021 - 12:03:16.742,1325
22-12-2021 - 12:03:16.755,1380
22-12-2021 - 12:03:16.763,1432
22-12-2021 - 12:03:16.771,1481
22-12-2021 - 12:03:16.783,1527
22-12-2021 - 12:03:16.791,1570
22-12-2021 - 12:03:16.800,1611
22-12-2021 - 12:03:16.808,1649
22-12-2021 - 12:03:16.821,1684
22-12-2021 - 12:03:16.829,1717
22-12-2021 - 12:03:16.836,1747
22-12-2021 - 12:03:16.849,1775
22-12-2021 - 12:03:16.857,1800
22-12-2021 - 12:03:16.866,1824
22-12-2021 - 12:03:16.873,1845
22-12-2021 - 12:03:16.886,1864
22-12-2021 - 12:03:16.894,1881
22-12-2021 - 12:03:16.903,1897
22-12-2021 - 12:03:16.915,1910
22-12-2021 - 12:03:16.922,1922
22-12-2021 - 12:03:16.931,1932
22-12-2021 - 12:03:16.939,1941
22-12-2021 - 12:03:16.951,1948
22-12-2021 - 12:03:16.961,1954
22-12-2021 - 12:03:16.968,1958
22-12-2021 - 12:03:16.980,1961
22-12-2021 - 12:03:16.988,1962
22-12-2021 - 12:03:16.996,1962
22-12-2021 - 12:03:17.007,1962
22-12-2021 - 12:03:17.017,1960
22-12-2021 - 12:03:17.026,1957
22-12-2021 - 12:03:17.033,1952
22-12-2021 - 12:03:17.046,1947
22-12-2021 - 12:03:17.053,1941
22-12-2021 - 12:03:17.062,1934
22-12-2021 - 12:03:17.074,1927
22-12-2021 - 12:03:17.082,1918
22-12-2021 - 12:03:17.091,1909
22-12-2021 - 12:03:17.099,1899
22-12-2021 - 12:03:17.111,1889
22-12-2021 - 12:03:17.120,1877
22-12-2021 - 12:03:17.128,1866
22-12-2021 - 12:03:17.140,1853
22-12-2021 - 12:03:17.148,1840
22-12-2021 - 12:03:17.156,1827
22-12-2021 - 12:03:17.165,1812
22-12-2021 - 12:03:17.176,1798
22-12-2021 - 12:03:17.185,1783
22-12-2021 - 12:03:17.193,1768
22-12-2021 - 12:03:17.205,1752
22-12-2021 - 12:03:17.214,1736
22-12-2021 - 12:03:17.222,1720
22-12-2021 - 12:03:17.230,1703
22-12-2021 - 12:03:17.242,1686
22-12-2021 - 12:03:17.250,1669
22-12-2021 - 12:03:17.259,1652
22-12-2021 - 12:03:17.271,1635
22-12-2021 - 12:03:17.279,1617
22-12-2021 - 12:03:17.288,1600
22-12-2021 - 12:03:17.296,1582
22-12-2021 - 12:03:17.307,1564
22-12-2021 - 12:03:17.315,1546
22-12-2021 - 12:03:17.324,1528
22-12-2021 - 12:03:17.336,1511
22-12-2021 - 12:03:17.345,1493
22-12-2021 - 12:03:17.352,1475
22-12-2021 - 12:03:17.361,1457
22-12-2021 - 12:03:17.373,1440
22-12-2021 - 12:03:17.382,1422
22-12-2021 - 12:03:17.389,1404
22-12-2021 - 12:03:17.401,1387
22-12-2021 - 12:03:17.410,1369
22-12-2021 - 12:03:17.419,1352
22-12-2021 - 12:03:17.426,1334
22-12-2021 - 12:03:17.438,1317
22-12-2021 - 12:03:17.447,1310
22-12-2021 - 12:03:17.455,1313
22-12-2021 - 12:03:17.468,1314
22-12-2021 - 12:03:17.476,1315
22-12-2021 - 12:03:17.484,1315
22-12-2021 - 12:03:17.493,1314
22-12-2021 - 12:03:17.504,1312
22-12-2021 - 12:03:17.512,1310
22-12-2021 - 12:03:17.521,1307
22-12-2021 - 12:03:17.533,1303
22-12-2021 - 12:03:17.549,1299
22-12-2021 - 12:03:17.556,1294
22-12-2021 - 12:03:17.559,1288
22-12-2021 - 12:03:17.570,1282
22-12-2021 - 12:03:17.578,1276
22-12-2021 - 12:03:17.586,1269
22-12-2021 - 12:03:17.598,1262
22-12-2021 - 12:03:17.607,1255
22-12-2021 - 12:03:17.615,1247
22-12-2021 - 12:03:17.623,1239
22-12-2021 - 12:03:17.636,1230
22-12-2021 - 12:03:17.643,1222
22-12-2021 - 12:03:17.652,1213
22-12-2021 - 12:03:17.664,1204
22-12-2021 - 12:03:17.672,1194
22-12-2021 - 12:03:17.680,1185
22-12-2021 - 12:03:17.688,1175
22-12-2021 - 12:03:17.701,1165
22-12-2021 - 12:03:17.709,1155
22-12-2021 - 12:03:17.717,1144
22-12-2021 - 12:03:17.730,1134
22-12-2021 - 12:03:17.737,1123
22-12-2021 - 12:03:17.746,1113
22-12-2021 - 12:03:17.754,1102
22-12-2021 - 12:03:17.766,1091
22-12-2021 - 12:03:17.775,1080
22-12-2021 - 12:03:17.783,1069
22-12-2021 - 12:03:17.795,1058
22-12-2021 - 12:03:17.803,1047
22-12-2021 - 12:03:17.811,1036
22-12-2021 - 12:03:17.820,1025
22-12-2021 - 12:03:17.832,1014
22-12-2021 - 12:03:17.840,1002
22-12-2021 - 12:03:17.848,991
22-12-2021 - 12:03:17.857,981
22-12-2021 - 12:03:17.865,971
22-12-2021 - 12:03:17.873,961
22-12-2021 - 12:03:17.881,951
22-12-2021 - 12:03:17.899,942
22-12-2021 - 12:03:17.903,932
22-12-2021 - 12:03:17.909,922
22-12-2021 - 12:03:17.914,912
22-12-2021 - 12:03:17.922,902
22-12-2021 - 12:03:17.931,892
22-12-2021 - 12:03:17.939,882
22-12-2021 - 12:03:17.950,873
22-12-2021 - 12:03:17.959,863
22-12-2021 - 12:03:17.967,853
22-12-2021 - 12:03:17.975,844
22-12-2021 - 12:03:17.983,834
22-12-2021 - 12:03:17.991,825
22-12-2021 - 12:03:17.999,815
22-12-2021 - 12:03:18.011,806
22-12-2021 - 12:03:18.016,797
22-12-2021 - 12:03:18.024,787
22-12-2021 - 12:03:18.032,778
22-12-2021 - 12:03:18.041,769
22-12-2021 - 12:03:18.049,760
22-12-2021 - 12:03:18.058,751
22-12-2021 - 12:03:18.065,742
22-12-2021 - 12:03:18.073,733
22-12-2021 - 12:03:18.082,724
22-12-2021 - 12:03:18.090,715
22-12-2021 - 12:03:18.099,707
22-12-2021 - 12:03:18.106,698
22-12-2021 - 12:03:18.115,689
22-12-2021 - 12:03:18.123,681
22-12-2021 - 12:03:18.131,672
22-12-2021 - 12:03:18.140,664
22-12-2021 - 12:03:18.148,656
22-12-2021 - 12:03:18.156,648
22-12-2021 - 12:03:18.164,639
22-12-2021 - 12:03:18.172,631
22-12-2021 - 12:03:18.181,623
22-12-2021 - 12:03:18.188,615
22-12-2021 - 12:03:18.197,608
22-12-2021 - 12:03:18.218,600
22-12-2021 - 12:03:18.223,592
22-12-2021 - 12:03:18.227,584
22-12-2021 - 12:03:18.233,577
22-12-2021 - 12:03:18.242,569
22-12-2021 - 12:03:18.249,562
22-12-2021 - 12:03:18.257,555
22-12-2021 - 12:03:18.266,547
22-12-2021 - 12:03:18.275,540
22-12-2021 - 12:03:18.282,533
22-12-2021 - 12:03:18.291,526
22-12-2021 - 12:03:18.299,519
22-12-2021 - 12:03:18.307,512
22-12-2021 - 12:03:18.315,505
22-12-2021 - 12:03:18.328,499
22-12-2021 - 12:03:18.332,492
22-12-2021 - 12:03:18.339,485
22-12-2021 - 12:03:18.349,479
22-12-2021 - 12:03:18.357,472
22-12-2021 - 12:03:18.365,466
22-12-2021 - 12:03:18.372,460
22-12-2021 - 12:03:18.381,453
22-12-2021 - 12:03:18.389,447
22-12-2021 - 12:03:18.397,441
22-12-2021 - 12:03:18.406,435
22-12-2021 - 12:03:18.413,429
22-12-2021 - 12:03:18.422,423
22-12-2021 - 12:03:18.430,417
22-12-2021 - 12:03:18.438,412
22-12-2021 - 12:03:18.447,406
22-12-2021 - 12:03:18.459,400
22-12-2021 - 12:03:18.467,395
22-12-2021 - 12:03:18.475,389
22-12-2021 - 12:03:18.483,384
22-12-2021 - 12:03:18.491,378
22-12-2021 - 12:03:18.499,373
22-12-2021 - 12:03:18.508,368
22-12-2021 - 12:03:18.515,363
22-12-2021 - 12:03:18.531,358
22-12-2021 - 12:03:18.536,353
22-12-2021 - 12:03:18.541,348
22-12-2021 - 12:03:18.549,343
22-12-2021 - 12:03:18.557,338
22-12-2021 - 12:03:18.565,333
22-12-2021 - 12:03:18.573,328
22-12-2021 - 12:03:18.582,324
22-12-2021 - 12:03:18.590,319
22-12-2021 - 12:03:18.598,315
22-12-2021 - 12:03:18.606,310
22-12-2021 - 12:03:18.614,306
22-12-2021 - 12:03:18.623,301
22-12-2021 - 12:03:18.631,297
22-12-2021 - 12:03:18.643,293
22-12-2021 - 12:03:18.647,289
22-12-2021 - 12:03:18.655,284
22-12-2021 - 12:03:18.664,280
22-12-2021 - 12:03:18.672,276
22-12-2021 - 12:03:18.680,272
